what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410566229
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1453410566960
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410566992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410567041
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1453410567596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410588421
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1453410588426
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1453410588434
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1453410588541
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1453410589384
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1453410591537
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1453410621905
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1453410626015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1453410627534
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1453410632170
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1453410633585
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1453410639751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1453410642817
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1453410643519
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1453410644135
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410644514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410645320
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1453410645646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410647806
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1453410648461
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410648490
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410648540
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1453410649075
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1453410670000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410670044
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1453410670900
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1453410672980
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1453410690694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410693973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410759436
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1453410797861
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1453410842309
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453410849389
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453411053812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1453411122031
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1453411123829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453411124222
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453411124909
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1453411127754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453411129269
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1453411129951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453411129980
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453411130027
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1453411130591
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1453411151478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1453411151529
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1453411152380
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1453411154482
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1453411179584
