what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093202530
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454093205132
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1454093206472
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1454093208352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093213353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093217493
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093224200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093224586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093227582
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093228015
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454093231224
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093232262
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093232667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093233163
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454093238153
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093238518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093238841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093240780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093240807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093241582
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093275942
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093328426
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093329467
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454093333837
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093334920
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454093346401
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093351423
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093351776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093352647
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454093356968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093362302
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454093363029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093363057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093363146
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093363704
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454093384597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093384646
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454093385489
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093390110
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093465153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454093479565
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093486793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093487150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093488114
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454093502451
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093504385
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454093504880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093504906
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093505511
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454093526382
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454093527276
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093532005
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093617390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454093634994
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093635635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093636007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093636828
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454093644477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093647345
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454093648022
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093648048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093648110
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093649147
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454093669621
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093669678
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454093670509
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093675117
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093702492
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093711310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093719209
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093779093
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093779969
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093780647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093786629
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093786674
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454093787910
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1454093788888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1454093792040
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093795401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093799524
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093801578
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454093802647
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093803109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093803508
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093803861
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093804615
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093808292
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093808293
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093824281
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093824345
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093836758
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093837175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093837593
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454093838264
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093839897
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454093840365
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093840391
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093841435
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093861735
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454093862736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454093898936
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454093912399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093912762
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093913654
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454093916049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093920463
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454093921128
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093921154
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093921199
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093921813
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454093942821
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454093943640
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454093948270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093948344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093953132
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454093953897
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093953928
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093989577
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093990732
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093991691
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093995645
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454093999702
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454094031413
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454094050110
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454094054761
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454094057225
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454094057950
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454094057977
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454094058028
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454094058563
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454094079453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454094079502
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454094080357
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454094084921
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454094101058
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454094106934
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454094125219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454094126905
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454094127640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454094127666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454094127716
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454094128308
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454094149210
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454094149242
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454094150106
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454094154721
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454094159155
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454094161346
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454094163876
