what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454095167392
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454095167839
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095168198
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095169145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454095196467
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454095196943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095197301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095198171
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454095199906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095201438
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454095202097
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095202123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095202176
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454095202674
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454095223579
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454095224472
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454095229051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095229157
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454095421392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095433561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095434772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095485932
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095571346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095600085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095718661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454095739983
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454095740750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095741098
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095742087
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454095801778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095805327
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454095806006
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095806032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095806087
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454095806637
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454095827560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095827612
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454095828448
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454095833070
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454095922369
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454095923762
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454095939225
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454095940337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095940694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095941536
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454095942882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095944887
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454095945515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095945542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095945589
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454095946108
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454095966972
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454095967033
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 4-4]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454095967867
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454095972452
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454096048145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454096058010
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454096058570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096058996
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096059900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096108081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096228060
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454096228985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096229734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096239990
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454096240029
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454096241996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1454096243834
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1454096246551
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096249611
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096253898
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454096256125
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096256472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454096260011
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454096277773
