what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454601085172
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454601087936
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454601088660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601089056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601089863
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454601090193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601091998
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454601092800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601092826
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601092882
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454601093436
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1454601094247
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601094287
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 3-1]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1454601095146
activated,view,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1454601098307
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1454601099483
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1454601101309
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1454601101916
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601102291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601103169
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1454601103498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601105223
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1454601106056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601106084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1454601106137
